"champName","laneRate","winRate","pickRate","banRate","gamesPlayed"
"Fizz",0.48,43.5,0.04,20.82,7525
"Rengar",0.71,40.63,0.04,2.45,6106
"Varus",0.95,39.28,0.05,0.31,8804
"Viktor",0.95,44.57,0.02,0.22,4122
"Sejuani",0.9,42.98,0.03,0.47,5114
"Fiora",0.12,32.2,0.01,7.67,1379
"Draven",0.41,23.92,0.02,7.15,3135
"Hecarim",0.18,32.91,0.01,0.85,939
"Kha'Zix",0.08,34.63,0.01,3.04,927
"Darius",0.28,37.61,0.03,38.43,5985
"Jayce",0.41,34.13,0.01,0.21,967
"Diana",0.3,41.78,0.03,22.31,5618
"Quinn",0.45,41.35,0.01,2.44,2099
"Aurelion Sol",1.96,41.43,0.02,0.17,2993
"Kayn",0.09,36.88,0.01,3.02,1128
"Kai'Sa",0.29,27.13,0.04,2.03,6311
"Gnar",0.51,39.38,0.01,0.53,2110
"Yasuo",0.38,34.4,0.08,48.97,13664
"Camille",1.06,43.39,0.03,0.59,6070
"Jhin",0.43,34.36,0.06,3.1,11182
"Kindred",0.24,35.87,0.01,0.35,1023
"Jinx",0.4,30.91,0.06,1.83,10230
"Lucian",0.28,28.65,0.05,4,9166
"Zed",0.53,38.62,0.06,29.26,10233
"Kled",0.63,43.17,0.02,2.02,3347
"Ekko",0.31,42.81,0.05,24.71,8315
"Qiyana",0.55,42.56,0.03,4.34,5162
"Vi",0.24,40.86,0.01,0.83,2313
"Aatrox",0.3,35.01,0.02,4,3916
"Azir",1.05,38.48,0.02,0.26,3056
"Illaoi",0.73,37.94,0.03,8.5,5788
"Rek'Sai",0.12,40.59,0,1.98,712
"Kalista",0.54,27.42,0.01,0.16,1448
"Xayah",0.31,26.43,0.02,0.87,3133
"Sylas",1.32,43.85,0.12,4.77,20958
"Aphelios",0.35,26.88,0.04,43.25,6529
"Sett",1.8,50.33,0.32,58.92,55149
"Nami",99.47,53.07,8.44,0.75,1465077
"Blitzcrank",99.13,52.53,12.87,30.22,2233637
"Bard",97.25,51.57,3.89,0.48,675341
"Taric",82.52,52.73,2.32,1.08,403364
"Senna",59.27,50.18,11.31,20.36,1963343
"Soraka",64.52,52.22,8.65,16.45,1501506
"Nautilus",95.99,50.29,13.74,32.23,2383427
"Shaco",16.14,52.38,1.27,11.29,219653
"Sona",64.71,52.25,4.46,2.21,774657
"Janna",98.1,51.82,3.96,0.23,686444
"Taliyah",7.51,50.11,0.13,0.13,22404
"Leona",99.05,50.89,14.21,33.55,2465468
"Zilean",79.73,51.63,2.3,0.5,399532
"Maokai",34.14,52.06,0.68,0.12,117622
"Lulu",93.51,50.62,5.37,1.23,931779
"Thresh",99.17,49.12,17.67,7.03,3065458
"Swain",72.45,51.85,3.98,2.05,691076
"Zac",4.92,49.67,0.3,2.26,51672
"Vel'Koz",50.17,50.57,2.58,0.86,447736
"Pantheon",7.52,48.14,0.4,1.59,70269
"Pyke",88.03,48.8,10.77,18.32,1869528
"Brand",80.65,51.91,5.5,6.45,953658
"Zyra",91.37,51.68,3.9,1.78,676572
"Ziggs",9.28,48.6,0.25,0.2,43312
"Rakan",98.86,49,4.13,0.39,716902
"Volibear",8.91,49.27,0.32,0.55,56125
"Gragas",4.72,45.94,0.17,0.31,30245
"Poppy",13.34,47.44,0.33,0.28,57279
"Tahm Kench",63.72,45.21,0.89,0.25,154000
"Wukong",2.08,47.61,0.05,0.22,7845
"Kennen",2.98,45.98,0.07,0.56,11847
"Heimerdinger",4.94,47.38,0.13,1.07,22556
"Karma",81.68,49.27,3.36,0.31,582542
"Fiddlesticks",62.73,49.28,1.81,0.66,314109
"LeBlanc",2.66,46.12,0.2,12.09,34173
"Braum",99.09,48.41,4.34,0.88,752725
"Sion",10.66,48.66,0.17,0.1,29006
"Xerath",46.85,49.59,2.44,1.3,422642
"Galio",25.13,47.62,0.84,0.52,144989
"Shen",15.11,48.16,0.81,0.43,141141
"Nidalee",2.08,41.75,0.08,0.74,13551
"Zoe",4.54,43.26,0.18,2.11,31206
"Yuumi",98.27,47.98,6.08,2.39,1055299
"Syndra",2.05,43.2,0.1,1.66,17956
"Alistar",98.27,49,3.16,0.48,548283
"Cho'Gath",3.87,45.64,0.15,0.99,25263
"Rumble",7.27,45.3,0.31,1.15,54190
"Ornn",3.36,44.81,0.34,6.16,58699
"Morgana",89.71,48.92,11.32,32.73,1963818
"Singed",2.07,42.14,0.06,0.59,10586
"Annie",13.89,46.75,0.38,0.63,65463
"Ivern",6.87,42.54,0.05,0.19,8878
"Anivia",10.57,45.35,0.21,0.43,36727
"Malzahar",2.3,45.76,0.1,5.23,17619
"Malphite",21.99,48.73,2.07,2.9,358938
"Veigar",18.11,47.76,1.36,3.09,236314
"Teemo",6.86,46.86,0.52,9.41,89618
"Lissandra",3.29,43.89,0.06,0.34,9815
"Lux",62.64,48.23,9.39,3.48,1628698
"Kayle",2.05,43.1,0.08,0.67,13075
"Neeko",26.05,47.36,0.74,0.54,128076
"Nunu",2.74,29.35,0.08,0.38,13225
"Trundle",2.76,45.17,0.12,0.52,20296
"Ashe",3.57,43.95,0.45,1.69,77562
