"champName","laneRate","winRate","pickRate","banRate","gamesPlayed"
"Shaco",18.68,52.46,1.47,11.57,272157
"Lulu",93.83,50.82,5.62,1.39,1039848
"Sett",3.42,50.02,0.5,38.52,92990
"Sona",95.93,52.66,3.9,0.33,722100
"Blitzcrank",99.03,51.62,12.01,33.22,2222170
"Taliyah",7.8,50.21,0.1,0.08,17761
"Zilean",76.9,52.05,2.72,0.64,503843
"Maokai",24.12,52.55,1.15,0.49,213312
"Swain",73.34,52.06,3.75,1.93,692842
"Zac",4.09,49.97,0.43,11.3,80100
"Vel'Koz",50.1,51.1,2.6,0.99,480541
"Alistar",97.87,50.43,4,0.63,740136
"Brand",80.25,52.27,5.65,7.05,1045005
"Zyra",90.93,51.54,3.77,1.73,697957
"Pantheon",6.32,48.36,0.42,3.21,77567
"Thresh",98.96,48.64,16.06,6.93,2970969
"Sion",9.34,50.2,0.19,0.13,34225
"Pyke",87.65,48.8,10.35,19.31,1914110
"Ziggs",10.06,49.3,0.28,0.21,52045
"Yuumi",98.76,49.03,9.22,7.72,1704854
"Karma",82.33,49.8,3.62,0.32,669484
"Shen",14.51,48.65,0.91,0.67,168455
"Xerath",47.2,50.06,2.48,1.33,458765
"Gragas",4.75,46.04,0.17,0.31,31680
"Rakan",98.73,48.7,3.73,0.38,690141
"LeBlanc",2.8,46.35,0.2,13.13,37272
"Volibear",10.38,49.72,0.51,0.95,95150
"Poppy",10.92,48.28,0.38,0.42,69915
"Zoe",4.27,44.31,0.18,2.9,34188
"Kennen",3.7,47.03,0.07,0.45,12172
"Wukong",2.33,46.67,0.05,0.23,8806
"Syndra",2.28,45.03,0.12,1.78,21575
"Tahm Kench",45.3,45.14,1.02,0.63,188494
"Galio",26.35,48.21,0.81,0.5,149408
"Heimerdinger",5.09,46.52,0.14,1.26,26202
"Cho'Gath",4.41,46.21,0.16,0.96,28916
"Rumble",6.81,45.82,0.22,0.74,40461
"Lux",63.7,49.34,10.87,4.2,2010087
"Fiddlesticks",61.84,48.97,1.9,0.65,350870
"Neeko",23.52,48.95,1.06,0.9,195313
"Nidalee",2.69,41.21,0.08,0.62,14908
"Braum",98.91,48.51,3.83,0.94,709142
"Soraka",95.08,48.83,5.23,2.08,968274
"Ornn",3.65,44.17,0.32,13.58,58517
"Aurelion Sol",2.46,41.37,0.02,0.14,2910
"Orianna",2.16,45.45,0.08,0.55,15475
"Lissandra",3.06,46.16,0.06,0.39,11973
"Teemo",6.93,47.27,0.54,9.57,99444
"Malphite",22.08,49.01,2.37,3.06,438733
"Anivia",11.34,45.85,0.24,0.47,44907
"Malzahar",2.39,45.97,0.1,5.23,18304
"Ivern",8.11,42.68,0.05,0.18,9437
"Veigar",18.39,48.03,1.36,2.85,251543
"Morgana",89.31,48.67,11.36,31.57,2101492
"Singed",2.77,40.79,0.06,0.38,11537
"Kayle",2.34,43.91,0.08,0.64,14635
"Trundle",2.27,46.08,0.11,0.82,19575
"Annie",13.76,47.11,0.36,0.66,66943
"Nunu",2.68,29.87,0.08,0.43,15073
"Ashe",3.47,44.01,0.44,1.73,81023
