"champName","laneRate","winRate","pickRate","banRate","gamesPlayed"
"Aphelios",0.33,22.75,0.03,20.87,5077
"Lulu",95.54,51.54,11.01,8.76,1707980
"Bard",98.35,51.36,4.57,1.31,709865
"Janna",98.47,52.04,3.84,0.22,596182
"Soraka",96.84,51.76,6.94,2.13,1077451
"Shaco",19.12,52.28,1.29,7.76,200361
"Galio",22.89,51.27,1.55,3.06,240067
"Taric",90.08,52.31,2.17,0.43,336810
"Blitzcrank",99.04,51.31,9.99,30.25,1549891
"Zac",4.95,51.15,0.33,5.21,50781
"Sona",98.25,52.37,3.66,0.25,567357
"Senna",88.75,49.99,12.15,10.62,1885711
"Maokai",27.65,52.26,1.39,0.99,215695
"Nami",99.48,51.27,5.08,0.32,788548
"Leona",98.96,50.89,10.32,20.62,1601248
"Zilean",83.26,51.53,2.57,0.78,398617
"Nautilus",96.52,49.99,11.55,22.59,1791998
"Taliyah",8.93,50.76,0.09,0.05,14298
"Karma",82.54,49.66,6.83,1.4,1059826
"Brand",82.93,52.62,5.51,7.14,854784
"Lux",65.25,50.25,11.36,4.97,1763294
"Fiddlesticks",7.95,49.07,0.54,9.64,84239
"Zyra",91.8,51.8,4.32,2.23,670061
"Swain",76.07,52.07,3.7,2.01,574693
"Alistar",97.8,51.47,4.05,0.65,627984
"Pantheon",26.39,49.94,1.5,3.86,232989
"Pyke",87.48,49.06,8.99,16.67,1395012
"Vel'Koz",46.29,51.2,2.64,1.44,410011
"Thresh",99.06,48.63,15.64,7.65,2426165
"Xerath",49.75,50.75,2.7,1.83,418561
"Sett",22.94,48.11,3.43,13.22,531682
"Sion",7.44,50.28,0.18,0.16,27658
"Poppy",10.91,48.27,0.34,0.58,53489
"Rakan",98.49,49.02,3.3,0.3,511666
"Shen",12.36,48.89,0.85,1.09,132427
"Yuumi",98.87,47.05,8.67,24.29,1345091
"Orianna",2.14,46.38,0.12,0.95,18198
"Kennen",3.22,47.48,0.07,0.37,10510
"Gragas",6.78,45,0.14,0.17,22191
"Nidalee",2.46,43.33,0.09,1.03,14220
"Ahri",2.13,48.48,0.15,2.46,22720
"Heimerdinger",4.42,47.43,0.11,1.23,17748
"Morgana",87.08,49.48,10.67,32.57,1655895
"Zoe",4.41,44.34,0.22,3.31,33962
"Annie",9.18,48.43,0.36,1.39,56636
"LeBlanc",2.42,44.95,0.15,11.37,23535
"Rumble",3.12,45.8,0.07,0.42,11132
"Jarvan IV",2.74,46.43,0.11,0.52,16942
"Ziggs",10.08,48.62,0.25,0.21,38373
"Kayle",3.34,46.81,0.11,0.53,17590
"Syndra",2.33,43.33,0.13,4.63,20905
"Braum",99.18,48.84,3.06,0.7,475505
"Lissandra",2.89,45.32,0.06,0.54,9149
"Ornn",3.3,45.64,0.16,1.72,25443
"Veigar",16.92,48.14,1.13,2.47,175834
"Cho'Gath",4.32,45.91,0.13,0.73,20585
"Neeko",24.1,48.35,0.92,0.75,143194
"Nunu",2.52,41.99,0.23,6.87,36374
"Ivern",6.59,44.74,0.08,0.24,11787
"Malzahar",2.37,45.8,0.08,4.43,13154
"Trundle",2.33,44.84,0.08,0.94,12563
"Malphite",27.97,48.79,3.11,4.48,482181
"Miss Fortune",3.81,42.92,0.46,2.92,71111
"Singed",2.86,41.83,0.06,0.37,9737
"Tahm Kench",47.75,45.16,0.75,0.29,116468
"Teemo",6,47.97,0.52,11.07,80211
"Anivia",12.36,45.17,0.21,0.41,32195
