"champName","laneRate","winRate","pickRate","banRate","gamesPlayed"
"Rakan",0.29,26.33,0.01,0.32,1462
"Ornn",0.26,44.27,0.01,2.26,2164
"Sylas",0.27,42.71,0.03,12.54,4420
"Pyke",0.7,39.29,0.07,16.36,10372
"Sett",0.93,48.43,0.12,14.25,17372
"Yasuo",13.65,52.9,2.67,49.59,395808
"Cassiopeia",11.03,52.41,0.61,4.57,89884
"Vayne",83.56,50.9,13.99,15.13,2072343
"Jhin",97.53,51.95,14.9,4.78,2207489
"Miss Fortune",95.98,50.47,14.83,5.44,2197214
"Varus",95.8,50.45,9.95,16.48,1474732
"Kog'Maw",91.48,52.12,1.53,0.2,226601
"Maokai",2.9,54.52,0.17,1.66,24656
"Ashe",95.63,51.59,14.25,2.86,2111742
"Jinx",99.14,51.85,12.02,1.7,1780442
"Draven",96.46,50.18,4.68,7.35,693034
"Caitlyn",98.38,50.41,18.53,16.16,2745684
"Twitch",75.36,51.38,3.19,0.81,472035
"Aphelios",98.72,49.18,7.49,10.25,1109657
"Taliyah",10.34,51.93,0.08,0.05,11896
"Heimerdinger",14.02,51.61,0.33,1.19,49078
"Ezreal",96.03,49.51,27.01,10.65,4001815
"Syndra",8.09,49.63,0.65,6.45,95885
"Ziggs",19.17,51.53,0.47,0.22,70149
"Kindred",4.65,48.53,0.1,0.37,15161
"Kalista",88.44,48.7,3.34,1.22,494486
"Veigar",7.26,52,0.52,3.06,77300
"Vel'Koz",2.28,50.91,0.13,1.3,19265
"Kai'Sa",97.95,47.92,15.71,2.49,2327351
"Swain",4.99,51.69,0.24,2.14,36134
"Sivir",98.33,50.88,3.69,0.44,546028
"Tahm Kench",4.86,48.42,0.07,0.28,10409
"Senna",3.67,46.21,0.4,5.5,58573
"Lucian",79.5,47.33,12.16,3.64,1801327
"Xerath",2.19,48.58,0.12,2,17848
"Quinn",7.06,48.48,0.2,2.12,29516
"Corki",7.32,46.6,0.16,0.29,23754
"Xayah",99.12,48.58,4.41,0.6,653738
"Tristana",89.82,49.01,7.71,2.17,1141696
"Neeko",3.13,47.97,0.11,0.69,16245
"Viktor",3.45,48.12,0.07,0.21,10808
"Teemo",2.28,46.27,0.18,11.36,27007
