"champName","laneRate","winRate","pickRate","banRate","gamesPlayed"
"Kalista",90.23,48.83,3.62,1.26,555365
"Swain",3.91,51.41,0.18,1.9,27806
"Sivir",98.26,50.86,3.62,0.43,554122
"Ziggs",17.3,51.18,0.44,0.21,67777
"Quinn",6.95,49.32,0.19,2.29,28917
"Tristana",90.12,49.15,7.21,2,1104587
"Lucian",79.39,47.4,10.33,3.07,1582752
"Xayah",99.11,49.16,4.95,0.74,759419
"Viktor",2.8,49.39,0.09,0.38,13515
"Xerath",2.33,48.25,0.12,1.76,18930
"Neeko",3.24,48.1,0.11,0.68,16633
"Corki",7.58,46.76,0.15,0.3,23755
"Tahm Kench",3.86,46.95,0.06,0.27,8891
"Teemo",2.32,45.85,0.18,11.1,28107
