"champName","laneRate","winRate","pickRate","banRate","gamesPlayed"
"Zyra",1.01,44.75,0.04,1.79,6912
"Gnar",0.57,41.16,0.01,0.57,1997
"Zac",0.05,41.91,0,2.02,482
"Camille",0.23,44.91,0.01,0.61,1218
"Braum",0.2,21.93,0.01,0.83,1318
"Tahm Kench",0.44,31.45,0.01,0.27,1011
"Zed",0.45,43.24,0.05,29.92,7928
"Kled",0.33,50.34,0.01,2.22,1615
"Ekko",0.12,45.71,0.02,29.72,3505
"Qiyana",0.25,39.28,0.01,5.16,2215
"Vi",0.05,42.61,0,0.88,406
"Aatrox",0.23,40.77,0.01,3.74,2271
"Nami",0.16,29.78,0.01,0.91,2310
"Azir",1.62,43.08,0.02,0.19,3180
"Yuumi",0.3,18.66,0.01,1.44,1661
"Thresh",0.42,27.72,0.08,6.85,11698
"Illaoi",0.19,40.61,0.01,8.72,1421
"Rek'Sai",0.01,24.66,0,1.72,73
"Ivern",0.34,29.19,0,0.18,442
"Bard",0.46,33.4,0.02,0.38,2452
"Rakan",0.26,26.23,0.01,0.42,1704
"Ornn",0.11,38.63,0.01,5.01,1434
"Sylas",0.28,43.14,0.02,3.4,3665
"Pyke",0.58,37.58,0.07,18.65,10592
"Sett",0.36,50.71,0.07,58.38,11583
"Senna",49.37,53.32,9.75,19.53,1512542
"Miss Fortune",97.32,52.9,24.35,9.91,3776223
"Yasuo",10.27,52.1,2.17,48.33,335902
"Cassiopeia",11.94,53.9,0.57,4.27,88945
"Jhin",97.33,51.24,14.78,3.25,2291939
"Taliyah",25.89,50.87,0.48,0.14,74771
"Vayne",81.04,50.84,12.46,9.72,1932365
"Twitch",56.64,51.19,2.21,0.66,342517
"Heimerdinger",27.96,52.01,0.77,1.23,120126
"Jinx",99.12,51.63,15.09,1.97,2341277
"Ziggs",10.56,52.31,0.31,0.22,47991
"Aphelios",96.17,48.98,7.82,42.05,1212748
"Lucian",84.07,49.42,16.14,3.8,2504062
"Wukong",2.15,56.19,0.04,0.18,6704
"Ashe",94.68,51.3,10.77,1.69,1671027
"Kog'Maw",91.47,51.66,1.07,0.09,166464
"Veigar",6.94,51.89,0.54,3.23,83745
"Swain",3.38,53.69,0.19,2.22,29663
"Graves",2.42,49.77,0.08,0.34,12376
"Syndra",7.3,48.92,0.35,1.49,53648
"Vel'Koz",2.21,50.25,0.11,0.71,16331
"Kalista",94.7,48.96,1.36,0.14,211455
"Kindred",5.09,48.78,0.11,0.32,17644
"Draven",96.45,48.82,5.1,8.13,791828
"Caitlyn",98.4,48.6,21.25,18.31,3295977
"Sivir",98.36,49.54,2.9,0.35,450166
"Ezreal",93.43,47.43,12.84,1.5,1991035
"Quinn",7.26,49.42,0.2,3.02,31646
"Kai'Sa",97.92,46.62,14.27,2.67,2213024
"Corki",16.46,46.68,0.12,0.19,18385
"Xayah",99.23,47.62,6.07,0.99,942139
"Twisted Fate",2.2,45.31,0.08,0.41,11742
"Varus",95.22,49.32,5.38,0.32,834366
"Neeko",3.12,47.17,0.1,0.57,15123
"Tristana",89.95,48.92,7.08,1.33,1098318
"Teemo",2.21,47.03,0.17,10.05,26833
