"champName","laneRate","winRate","pickRate","banRate","gamesPlayed"
"Gnar",0.65,44.46,0.02,0.98,3086
"Zac",0.14,48.43,0.01,5.21,1433
"Camille",0.26,46.58,0.01,0.94,1988
"Braum",0.25,25.36,0.01,0.7,1183
"Zed",0.64,48.35,0.09,39.15,13968
"Kled",0.54,49.4,0.01,1.24,1678
"Ekko",0.18,46.67,0.03,19.86,4534
"Qiyana",0.42,39.91,0.01,0.51,1363
"Vi",0.05,35.7,0,1.21,535
"Aatrox",0.27,40.48,0.01,3.81,2186
"Nami",0.21,26.22,0.01,0.32,1655
"Azir",1.75,42.75,0.04,0.32,5537
"Yuumi",0.25,20.79,0.02,24.29,3406
"Thresh",0.5,27.42,0.08,7.65,12172
"Illaoi",0.24,41.73,0.01,9.17,1493
"Rek'Sai",0.07,49.12,0,1.35,228
"Ivern",0.33,29.76,0,0.24,588
"Bard",0.44,30.89,0.02,1.31,3147
"Rakan",0.3,25.43,0.01,0.3,1561
"Ornn",0.24,43.94,0.01,1.72,1841
"Sylas",0.27,40.52,0.03,10.64,4534
"Pyke",0.83,40.83,0.09,16.67,13217
"Sett",0.67,45.71,0.1,13.22,15479
"Karthus",7.31,56.1,0.32,3.67,49813
"Ashe",97.55,52.72,23.04,9.19,3574443
"Yasuo",13.69,51.56,2.6,45.59,403599
"Jhin",97.57,51.95,15.16,5.39,2352152
"Vayne",81.55,50.74,12.19,13.75,1891022
"Cassiopeia",11.41,51.67,0.51,4.11,79879
"Caitlyn",98.31,50.5,18.07,14.8,2803428
"Senna",9.37,51.02,1.28,10.62,199076
"Twitch",83.58,51.1,4.94,1.3,765816
"Draven",96.57,50.34,4.4,6.81,683466
"Jinx",99.08,51.68,11.37,1.53,1765036
"Kog'Maw",75.68,51.63,2.65,0.62,410489
"Maokai",2.39,54.88,0.12,0.99,18635
"Miss Fortune",95.18,50.15,11.43,2.92,1774195
"Taliyah",10.86,51.69,0.11,0.05,17383
"Veigar",8.05,52.09,0.54,2.47,83723
"Heimerdinger",16.28,51.54,0.42,1.23,65341
"Swain",3.51,51.79,0.17,2.01,26520
"Ezreal",96.53,48.69,28.15,19.98,4368230
"Aphelios",98.77,48.31,9.86,20.87,1530242
"Kindred",5.23,48.47,0.12,0.38,19146
"Ziggs",16.71,51.62,0.41,0.21,63611
"Syndra",7.94,48.89,0.46,4.63,71363
"Vel'Koz",2.46,50.85,0.14,1.44,21789
"Quinn",6.08,49.16,0.19,2.7,29779
"Kalista",91.13,48.49,3.42,1.26,530745
"Sivir",98.23,50.77,3.58,0.41,556119
"Varus",95.17,46.54,3.96,2.72,613902
"Kai'Sa",98.17,48.34,15.66,2.47,2430480
"Xerath",2.56,48.96,0.14,1.83,21545
"Twisted Fate",2.04,46.05,0.11,1.39,17230
"Tristana",89.62,48.84,6.68,1.78,1036554
"Xayah",99.06,48.87,4.43,0.6,687334
"Viktor",2.74,48.89,0.06,0.27,9670
"Lucian",82.98,48,9.48,2.48,1470901
"Tahm Kench",2.2,46.57,0.03,0.29,5370
"Neeko",3.32,48.2,0.13,0.75,19711
"Corki",7.58,47.02,0.15,0.27,23039
"Anivia",2.09,43.84,0.04,0.41,5449
"Teemo",2.31,46.63,0.2,11.07,30836
