"champName","laneRate","winRate","pickRate","banRate","gamesPlayed"
"Pantheon",20.03,45.13,1.2,3.64,242681
"Qiyana",8.11,38.16,0.19,1.04,38941
"Fiddlesticks",67.81,47.36,6.98,16.49,1413403
"Riven",3.03,41.13,0.12,0.85,24842
"Tryndamere",9.58,45.51,0.59,5.43,119157
"Brand",2.26,48.69,0.16,8.56,32925
"Teemo",6.42,48.16,0.51,10.42,102672
"Kayn",98.1,48.47,6.63,2.73,1342958
"Singed",2.33,39.28,0.05,0.35,9830
"Twitch",23.65,45.75,0.91,0.57,183533
"Quinn",4.26,42.01,0.09,1.24,17449
"Garen",2.85,44.15,0.44,20.3,88895
"Malphite",11.3,47.07,1.23,3.49,248246
"Nasus",5.78,46.78,0.63,10.77,126670
