"champName","laneRate","winRate","pickRate","banRate","gamesPlayed"
"Ahri",0.08,33.52,0.01,3.75,1223
"Fizz",1.04,43.21,0.09,20.82,16163
"Varus",0.08,32.24,0,0.31,704
"Nautilus",1.23,45.86,0.18,32.23,30636
"Viktor",0.07,32.13,0,0.22,305
"Fiora",0.23,39.63,0.02,7.67,2728
"Ziggs",0.14,35.34,0,0.2,648
"Lulu",0.14,38.17,0.01,1.23,1352
"Draven",0.15,32.35,0.01,7.15,1153
"Darius",0.52,38.61,0.06,38.43,11082
"Jayce",0.72,39.85,0.01,0.21,1719
"Lissandra",0.16,37.04,0,0.34,486
"Syndra",0.36,29.96,0.02,1.66,3148
"Aurelion Sol",0.72,40.8,0.01,0.17,1103
"Zoe",0.12,31.23,0,2.11,826
"Zyra",0.32,46.34,0.01,1.78,2361
"Kai'Sa",0.64,40,0.08,2.03,13840
"Gnar",0.65,38.24,0.02,0.53,2670
"Yasuo",0.65,39.63,0.13,48.97,23030
"Vel'Koz",0.06,34.1,0,0.86,525
"Braum",0.16,33.77,0.01,0.88,1226
"Jhin",0.06,33.27,0.01,3.1,1548
"Jinx",0.05,32.39,0.01,1.83,1266
"Senna",0.05,30.16,0.01,20.36,1691
"Lucian",0.15,35.83,0.03,4,4781
"Zed",0.55,36.51,0.06,29.26,10635
"Kled",1.94,48.13,0.06,2.02,10321
"Nami",0.03,24.42,0,0.75,434
"Azir",0.14,24.1,0,0.26,415
"Yuumi",0.46,15.49,0.03,2.39,4887
"Thresh",0.05,25.78,0.01,7.03,1672
"Illaoi",0.08,29.76,0,8.5,662
"Kalista",0.26,33.95,0,0.16,701
"Bard",0.59,35.05,0.02,0.48,4071
"Rakan",0.08,34.7,0,0.39,585
"Xayah",0.04,28,0,0.87,375
"Ornn",1.19,43.6,0.12,6.16,20803
"Neeko",1.13,42.7,0.03,0.54,5560
"Aphelios",0.08,28.37,0.01,43.25,1558
"Pyke",0.51,37.67,0.06,18.32,10777
"Sett",17.56,52.68,3.09,58.92,536742
"Ekko",66.87,51.37,10.2,24.71,1769312
"Master Yi",95.3,52.29,13.72,31.66,2381647
"Elise",99.44,50.67,8.72,11.79,1513900
"Shaco",78.24,51.87,6.14,11.29,1064641
"Rek'Sai",99.3,49.92,3.39,1.98,588855
"Zac",87.7,51.73,5.31,2.26,921867
"Jax",54.16,50.57,6.22,9.89,1079872
"Olaf",84.13,50.35,6.28,8.38,1089340
"Karthus",83.28,49.41,2.26,0.81,392649
"Shyvana",94.76,53.06,3.97,0.87,689020
"Warwick",95.7,52.11,8.52,3.95,1477788
"Volibear",58.42,52.17,2.12,0.55,368066
"Jarvan IV",95.78,50.78,8.25,1.45,1431014
"Nocturne",78.23,51.41,6.01,5.39,1042759
"Vi",97.99,51.98,5.39,0.83,935107
"Graves",90.23,50.01,3.32,0.38,575303
"Poppy",21.99,49.23,0.54,0.28,94412
"Lee Sin",98.7,47.96,22.48,25.08,3900453
"Nunu",93.36,50.56,2.59,0.38,450249
"Ivern",89.28,50.17,0.67,0.19,115448
"Trundle",73.65,52.88,3.12,0.52,541417
"Rengar",71.63,47.94,3.57,2.45,619858
"Taliyah",50.21,47.7,0.86,0.13,149733
"Kha'Zix",98.96,49.58,6.78,3.04,1176747
"Rammus",95.06,50.91,2.86,3.95,495595
"Maokai",11.23,50.18,0.22,0.12,38685
"Dr. Mundo",41.41,51.66,1.86,1.91,322968
"Skarner",73.87,49.9,0.56,0.09,97022
"Amumu",96.67,51.72,4.9,0.66,849538
"Udyr",91.53,51.01,1.9,0.58,330248
"Nidalee",93.06,47.14,3.5,0.74,606493
"Camille",10.5,45.49,0.35,0.59,60009
"Sylas",13.35,48.19,1.22,4.77,212433
"Evelynn",99.43,48.43,3.51,3.73,608418
"Hecarim",94.01,49.04,2.88,0.85,499079
"Tahm Kench",2.91,41.38,0.04,0.25,7042
"Xin Zhao",94.6,49.47,3.93,0.6,682279
"Cho'Gath",10.65,47.82,0.4,0.99,69607
"Kindred",89.1,48.02,2.23,0.35,386366
"Sion",5.74,49.02,0.09,0.1,15610
"Fiddlesticks",30.8,48.49,0.89,0.66,154222
"Pantheon",22.58,46.21,1.22,1.59,211103
"Gragas",88.91,46.17,3.28,0.31,569947
"Kayn",97.48,49.62,7.17,3.02,1244613
"Diana",12.57,47.24,1.37,22.31,237982
"Riven",3.71,42.83,0.17,1.14,29593
"Aatrox",3.57,44.03,0.27,4,46207
"Rumble",4.18,45.06,0.18,1.15,31154
"Tryndamere",10.96,46.62,0.64,5.04,110624
"Wukong",42.42,47.27,0.92,0.22,159846
"Shen",3.81,45.65,0.2,0.43,35571
"Sejuani",97.36,49.29,3.18,0.47,551443
"Singed",2.43,43.24,0.07,0.59,12425
"Quinn",4.41,44.57,0.12,2.44,20768
"Urgot",2.12,46.17,0.06,1.49,11225
"Malphite",13.32,48.4,1.25,2.9,217429
"Qiyana",18.28,38.5,0.99,4.34,171832
"Twitch",30.76,46.81,1.07,0.57,186179
"Nasus",3.82,44.81,0.25,4.67,43985
"Teemo",2.1,42.16,0.16,9.41,27378
